Season,Name,Team,PA,HR,SB,K%,BB%,BABIP,ISO,HR/FB,FB%,wRC+,SwStr%,O-Swing%,Swing%,Contact%,maxEV,Barrel%,playerid,seasonct,seasonid
2015,Angel Pagan,SFG,551,3,12,16.90%,5.80%,0.31,0.07,2.10%,34.10%,78,4.40%,25.00%,41.50%,89.30%,110.7,0.50%,2918,10,2918s10
2015,Jose Ramirez,CLE,355,6,10,11.00%,9.00%,0.232,0.121,6.10%,36.20%,72,4.20%,24.70%,40.30%,89.60%,106.7,1.80%,13510,2,13510s2
2015,Domonic Brown,PHI,204,5,3,17.60%,6.90%,0.257,0.122,8.30%,39.20%,74,10.10%,34.10%,50.20%,79.90%,110.6,3.90%,3154,5,3154s5
2015,Alex Rios,KCR,411,4,9,16.30%,3.60%,0.294,0.099,3.30%,38.00%,72,7.90%,30.80%,47.20%,83.30%,109.4,1.90%,2090,10,2090s10
2015,Alexei Ramirez,CHW,622,10,17,10.90%,5.00%,0.264,0.108,6.60%,29.10%,74,7.00%,32.50%,48.30%,85.50%,107.2,1.00%,5133,8,5133s8
2015,Ryan Flaherty,BAL,301,9,0,26.90%,8.60%,0.251,0.154,13.40%,36.20%,72,10.40%,27.60%,45.70%,77.00%,112.1,4.70%,7888,4,7888s4
2015,David DeJesus,- - -,317,5,3,16.40%,6.60%,0.266,0.097,6.40%,32.80%,75,5.40%,28.30%,45.30%,87.90%,109.1,1.70%,1825,10,1825s10
2015,Jason Bourgeois,CIN,212,3,3,15.60%,6.60%,0.275,0.092,6.80%,27.30%,72,6.40%,29.00%,45.40%,85.90%,104.3,0.60%,2225,3,2225s3
2015,Eric Campbell,NYM,206,3,5,18.00%,12.60%,0.23,0.098,7.70%,28.30%,77,7.90%,20.80%,40.70%,80.50%,106.6,2.90%,6938,2,6938s2
2015,Andrew Romine,DET,203,2,10,22.70%,5.40%,0.328,0.06,6.70%,21.90%,70,10.10%,31.70%,50.30%,79.90%,104.1,0.00%,1159,3,1159s3
2015,Nick Ahmed,ARI,459,9,4,17.60%,6.30%,0.257,0.133,7.30%,37.50%,66,9.80%,33.00%,46.90%,79.10%,107.2,1.10%,12147,1,12147s1
2015,Shane Robinson,MIN,197,0,6,14.70%,6.10%,0.296,0.072,0.00%,32.20%,69,6.70%,32.40%,48.40%,86.10%,106.3,0.60%,4249,3,4249s3
2015,Kennys Vargas,MIN,184,5,0,29.30%,4.90%,0.319,0.109,17.90%,23.10%,69,13.70%,33.30%,46.80%,70.70%,113.9,5.00%,12101,2,12101s2
2015,Delmon Young,BAL,180,2,0,16.10%,2.20%,0.313,0.069,4.20%,32.90%,70,14.20%,38.90%,60.00%,76.30%,109.8,2.10%,2140,10,2140s10
2015,Clint Barmes,SDP,224,3,0,24.60%,4.50%,0.302,0.121,4.30%,47.60%,75,11.60%,40.70%,55.20%,78.70%,103.8,1.90%,1830,9,1830s9
2015,Logan Schafer,MIL,143,1,1,20.30%,8.40%,0.28,0.09,3.20%,33.00%,68,8.40%,28.40%,46.50%,81.90%,105.3,1.00%,7937,3,7937s3
2015,Michael A. Taylor,WSN,511,14,16,30.90%,6.80%,0.311,0.129,14.60%,31.80%,69,16.00%,33.30%,52.40%,68.80%,112.7,6.30%,11489,1,11489s1
2015,Chris Johnson,- - -,255,3,2,29.00%,3.90%,0.353,0.082,5.70%,31.20%,69,14.80%,34.80%,49.70%,70.10%,112.9,5.30%,1191,6,1191s6
2015,Chase Utley,- - -,423,8,4,15.10%,7.60%,0.23,0.131,7.00%,36.30%,71,5.40%,25.50%,41.20%,86.80%,104.9,1.90%,1679,10,1679s10
2015,Dan Uggla,WSN,141,2,0,28.40%,13.50%,0.253,0.117,6.10%,41.30%,68,11.50%,22.70%,42.20%,72.60%,109,6.20%,3442,10,3442s10
2015,Peter Bourjos,STL,225,4,5,26.20%,8.40%,0.263,0.133,8.50%,34.80%,70,13.00%,32.40%,48.90%,72.90%,108.8,3.50%,2578,6,2578s6
2015,Justin Maxwell,SFG,274,7,2,27.70%,7.30%,0.269,0.133,11.90%,33.90%,72,15.30%,30.00%,50.00%,69.20%,110.7,4.60%,6827,5,6827s5
2015,Shane Victorino,- - -,204,1,7,15.70%,7.80%,0.272,0.062,1.80%,38.80%,67,7.20%,30.30%,40.10%,81.90%,108.6,0.00%,1677,10,1677s10
2015,Alcides Escobar,KCR,662,3,17,11.30%,3.90%,0.286,0.064,1.90%,29.90%,66,8.30%,35.40%,51.30%,83.80%,106.2,0.90%,6310,7,6310s7
2015,Pedro Ciriaco,ATL,151,1,4,25.20%,1.30%,0.34,0.092,2.90%,34.70%,68,14.40%,53.20%,59.70%,75.90%,108.8,2.80%,5278,3,5278s3
2015,Alberto Callaspo,- - -,261,1,0,13.00%,10.70%,0.269,0.043,1.40%,36.50%,69,3.50%,23.90%,37.80%,90.70%,101.2,0.00%,3336,9,3336s9
2015,Gio Urshela,CLE,288,6,0,20.10%,6.30%,0.266,0.105,8.50%,34.00%,65,10.90%,41.20%,57.40%,81.10%,108.6,4.30%,10681,1,10681s1
2015,Conor Gillaspie,- - -,253,4,0,18.60%,5.10%,0.266,0.131,6.10%,34.60%,68,11.20%,35.90%,50.90%,77.90%,107,1.60%,9009,3,9009s3
2015,Garrett Jones,NYY,152,5,0,24.30%,5.30%,0.255,0.146,13.20%,35.50%,66,11.30%,34.30%,49.30%,77.00%,106.1,3.70%,2714,7,2714s7
2015,Michael Bourn,- - -,482,0,17,22.20%,9.50%,0.315,0.045,0.00%,28.00%,65,9.90%,21.80%,41.10%,75.90%,106.7,1.50%,6387,9,6387s9
2015,Kurt Suzuki,MIN,479,5,0,12.30%,6.10%,0.265,0.074,3.50%,37.70%,64,5.40%,28.30%,45.80%,88.10%,105.8,0.80%,8259,9,8259s9
2015,Jean Segura,MIL,584,6,25,15.90%,2.20%,0.298,0.079,5.30%,24.20%,64,8.20%,38.50%,53.20%,84.50%,109.6,0.80%,5933,4,5933s4
2015,Rafael Ynoa,COL,131,0,1,21.40%,2.30%,0.333,0.079,0.00%,31.30%,50,8.50%,38.40%,53.20%,84.10%,105.4,0.00%,2832,1,2832s1
2015,Ryan Lavarnway,- - -,106,2,0,26.40%,11.30%,0.25,0.128,6.70%,45.50%,65,11.30%,28.30%,44.60%,74.50%,107.2,6.10%,8879,2,8879s2
2015,Brendan Ryan,NYY,103,0,0,28.20%,4.90%,0.328,0.104,0.00%,35.80%,64,12.80%,39.10%,48.40%,73.50%,102.8,0.00%,6073,9,6073s9
2015,Gordon Beckham,CHW,237,6,0,18.10%,8.00%,0.229,0.123,9.80%,35.50%,66,7.10%,30.10%,47.90%,85.00%,105.6,1.20%,9015,7,9015s7
2015,Mike Aviles,CLE,317,5,3,12.00%,6.30%,0.25,0.086,5.70%,34.50%,63,5.90%,30.10%,44.50%,86.70%,106.4,0.80%,5986,8,5986s8
2015,Eric Sogard,OAK,401,1,6,12.50%,5.70%,0.283,0.056,0.90%,33.60%,66,4.00%,24.20%,40.60%,90.20%,107.5,0.30%,7927,4,7927s4
2015,Daniel Nava,- - -,166,1,1,21.70%,12.00%,0.252,0.05,2.60%,36.50%,64,6.90%,23.30%,41.10%,83.20%,105.8,2.90%,5450,5,5450s5
2015,Jordy Mercer,PIT,430,3,3,17.00%,6.30%,0.29,0.076,3.00%,30.60%,65,7.20%,30.70%,44.30%,83.40%,107.8,1.80%,6547,3,6547s3
2015,Ehire Adrianza,SFG,134,0,3,14.90%,11.20%,0.226,0.08,0.00%,32.20%,68,7.50%,28.00%,46.70%,84.00%,104.8,1.10%,8418,2,8418s2
2015,Micah Johnson,CHW,114,0,3,26.30%,7.90%,0.329,0.04,0.00%,20.00%,65,9.50%,29.80%,47.20%,79.80%,110.3,1.40%,13809,1,13809s1
2015,Wilson Ramos,WSN,504,15,0,20.00%,4.20%,0.256,0.128,15.80%,24.90%,62,12.10%,36.40%,53.80%,77.50%,114.2,5.80%,1433,4,1433s4
2015,Daniel Castro,ATL,100,2,0,15.00%,3.00%,0.266,0.104,10.00%,24.70%,63,7.70%,46.80%,54.00%,85.80%,106.2,0.00%,15450,1,15450s1
2015,Tyler Saladino,CHW,254,4,8,20.10%,4.70%,0.269,0.11,9.30%,23.50%,64,7.00%,26.80%,45.20%,84.60%,106.5,2.10%,10807,1,10807s1
2015,Tyler Moore,WSN,200,6,0,22.50%,5.50%,0.234,0.16,9.80%,42.70%,61,11.50%,34.70%,50.60%,77.00%,112,6.30%,7244,4,7244s4
2015,Yolmer Sanchez,CHW,420,5,2,19.30%,4.50%,0.27,0.103,7.00%,23.10%,63,9.50%,33.20%,48.80%,80.40%,105.9,1.30%,11602,2,11602s2
2015,Cliff Pennington,- - -,249,3,3,19.70%,10.80%,0.253,0.071,6.00%,31.80%,57,8.50%,24.10%,43.40%,80.20%,104.5,2.90%,3395,8,3395s8
2015,Daniel Descalso,COL,209,5,1,21.50%,9.60%,0.244,0.119,9.80%,36.40%,44,10.10%,30.40%,49.30%,79.10%,105.6,2.80%,8392,5,8392s5
2015,Carlos Ruiz,PHI,320,2,1,13.40%,8.80%,0.242,0.074,2.50%,33.50%,59,4.80%,23.70%,41.30%,88.40%,104.3,1.60%,2579,9,2579s9
2015,Will Middlebrooks,SDP,270,9,2,22.20%,4.10%,0.237,0.149,10.70%,42.20%,64,12.10%,30.40%,46.40%,74.00%,113.3,7.00%,7002,4,7002s4
2015,Mike Olt,- - -,102,4,0,34.30%,6.90%,0.255,0.128,20.00%,33.90%,58,15.20%,23.20%,42.80%,64.60%,110.6,10.20%,10698,2,10698s2
2015,Jose Lobaton,WSN,155,3,0,25.80%,9.70%,0.253,0.096,9.10%,33.70%,57,12.30%,27.80%,46.40%,73.30%,107.3,5.10%,4243,4,4243s4
2015,Sam Fuld,OAK,325,2,9,16.90%,9.20%,0.235,0.097,3.80%,22.40%,59,5.40%,22.30%,36.70%,85.30%,104,0.40%,8254,6,8254s6
2015,Chris Owings,ARI,552,4,16,26.10%,4.70%,0.305,0.095,3.20%,34.20%,51,12.70%,37.60%,53.30%,76.10%,107.6,2.60%,10030,2,10030s2
2015,Matt Joyce,LAA,284,5,0,23.60%,10.60%,0.215,0.117,6.60%,41.80%,60,11.80%,25.40%,46.50%,74.50%,107.7,3.30%,3353,7,3353s7
2015,Martin Maldonado,MIL,256,4,0,25.40%,9.00%,0.272,0.083,7.50%,32.70%,54,9.20%,23.60%,39.80%,76.80%,109.8,2.40%,6887,4,6887s4
2015,Leonys Martin,TEX,310,5,14,22.30%,5.20%,0.27,0.094,7.20%,33.00%,52,11.80%,32.10%,45.60%,74.00%,110.2,1.80%,11846,3,11846s3
2015,Jon Jay,STL,245,1,0,14.70%,7.80%,0.246,0.048,3.10%,18.20%,58,6.30%,34.00%,48.90%,86.80%,111.5,1.70%,5227,6,5227s6
2015,Byron Buxton,MIN,138,2,2,31.90%,4.30%,0.301,0.116,5.90%,43.00%,53,13.50%,29.90%,45.40%,70.40%,106.6,3.40%,14161,1,14161s1
2015,Kevin Plawecki,NYM,258,3,0,23.30%,6.60%,0.277,0.077,5.10%,33.70%,59,9.20%,27.90%,45.40%,79.30%,112.8,3.40%,13807,1,13807s1
2015,Hernan Perez,- - -,272,1,5,21.70%,1.80%,0.309,0.084,1.40%,34.50%,52,14.20%,41.70%,57.60%,75.30%,108,1.00%,5751,1,5751s1
2015,Billy Hamilton,CIN,454,4,57,16.50%,6.20%,0.264,0.063,3.40%,37.80%,53,7.20%,27.60%,44.00%,83.60%,104.2,0.60%,10199,2,10199s2
2015,Ichiro Suzuki,MIA,438,1,11,11.60%,7.10%,0.257,0.05,1.20%,23.20%,56,3.70%,27.10%,43.00%,91.30%,106.9,0.60%,1101,10,1101s10
2015,J.J. Hardy,BAL,437,8,0,20.10%,4.60%,0.257,0.092,7.40%,33.10%,51,6.30%,27.80%,39.60%,84.20%,107.3,1.50%,3797,10,3797s10
2015,Jonathan Herrera,CHC,132,2,3,17.40%,1.50%,0.267,0.103,5.40%,38.10%,50,7.90%,34.70%,48.90%,83.70%,103,0.90%,4182,6,4182s6
2015,David Lough,BAL,144,4,2,25.00%,3.50%,0.245,0.112,11.10%,36.70%,49,11.40%,38.10%,49.10%,76.80%,107.9,2.00%,7215,3,7215s3
2015,Casey McGehee,- - -,258,2,1,19.40%,8.10%,0.243,0.076,4.30%,24.60%,52,9.50%,27.50%,45.70%,79.20%,109.4,3.20%,6086,6,6086s6
2015,Tuffy Gosewisch,ARI,138,1,2,16.70%,5.80%,0.248,0.07,3.30%,28.60%,43,7.40%,30.00%,46.80%,84.10%,106.4,0.00%,5277,2,5277s2
2015,Carlos Corporan,TEX,121,3,0,33.10%,5.00%,0.242,0.121,10.30%,42.00%,43,14.70%,37.50%,52.10%,71.80%,102.9,1.40%,5587,4,5587s4
2015,Jake Elmore,TBR,158,2,1,15.80%,7.60%,0.231,0.078,5.30%,32.50%,50,5.00%,24.50%,41.80%,87.90%,101.7,0.00%,7290,2,7290s2
2015,John Mayberry,NYM,119,3,1,27.70%,7.60%,0.203,0.155,11.10%,35.10%,51,13.20%,27.50%,46.90%,71.90%,106.3,2.60%,3390,5,3390s5
2015,Omar Infante,KCR,455,2,2,15.20%,2.00%,0.255,0.098,1.40%,37.70%,43,9.10%,34.50%,47.30%,80.70%,104.7,0.80%,1609,10,1609s10
2015,Tony Cruz,STL,151,2,0,21.20%,4.00%,0.248,0.106,5.60%,32.40%,47,10.90%,32.50%,52.00%,78.90%,109.5,5.30%,2802,4,2802s4
2015,Alexi Amarista,SDP,357,3,5,15.40%,6.70%,0.232,0.083,3.60%,31.00%,48,6.20%,33.20%,47.30%,86.70%,104.1,1.10%,9063,4,9063s4
2015,Mike Zunino,SEA,386,11,0,34.20%,5.40%,0.239,0.126,10.10%,50.00%,47,16.10%,31.50%,49.60%,67.50%,110.6,7.50%,13265,3,13265s3
2015,Kyle Parker,COL,112,3,1,33.00%,5.40%,0.242,0.132,13.60%,31.90%,27,21.30%,36.80%,54.80%,61.20%,112.8,7.20%,11763,1,11763s1
2015,Danny Santana,MIN,277,0,8,24.50%,2.20%,0.29,0.077,0.00%,26.00%,38,12.90%,41.50%,55.80%,76.80%,109.7,0.50%,10322,2,10322s2
2015,Hector Gomez,MIL,134,1,0,29.90%,2.20%,0.256,0.142,3.20%,36.50%,38,15.60%,46.20%,56.10%,72.30%,111.8,3.40%,2264,1,2264s1
2015,Bobby Wilson,- - -,147,1,0,26.50%,7.50%,0.258,0.061,3.60%,29.80%,38,11.40%,29.90%,47.30%,75.80%,105.6,1.00%,6564,4,6564s4
2015,Drew Butera,- - -,120,1,0,21.70%,5.00%,0.25,0.056,2.60%,48.80%,39,11.40%,29.40%,51.00%,77.60%,104.3,1.20%,3411,5,3411s5
2015,Nick Franklin,TBR,109,3,1,33.90%,6.40%,0.213,0.149,10.70%,45.20%,41,17.10%,31.00%,51.60%,66.80%,106.6,7.70%,10166,2,10166s2
2015,Christian Bethancourt,ATL,160,2,1,20.60%,3.10%,0.242,0.09,5.30%,31.10%,35,16.30%,46.00%,60.60%,72.90%,111.2,2.50%,10028,2,10028s2
2015,David Ross,CHC,182,1,1,33.50%,11.00%,0.276,0.075,2.10%,49.50%,33,16.50%,30.80%,50.40%,65.80%,107.6,4.00%,1551,10,1551s10
2015,Hanser Alberto,TEX,104,0,1,16.30%,1.90%,0.268,0.04,0.00%,32.90%,28,7.50%,37.70%,54.20%,86.10%,103.5,0.00%,11902,1,11902s1
2015,Coco Crisp,OAK,139,0,2,18.00%,9.40%,0.218,0.048,0.00%,38.60%,35,8.60%,20.40%,41.50%,79.20%,103.8,1.00%,1572,10,1572s10
2015,Chris Herrmann,MIN,113,2,0,32.70%,6.20%,0.203,0.126,8.70%,35.40%,29,15.90%,35.70%,51.60%,69.20%,105.3,3.00%,9284,2,9284s2
2015,Everth Cabrera,BAL,105,0,2,21.00%,4.80%,0.263,0.021,0.00%,13.90%,29,10.80%,29.10%,47.40%,77.20%,105.9,0.00%,8155,6,8155s6
2015,Rene Rivera,TBR,319,5,0,27.00%,3.40%,0.23,0.097,5.20%,44.90%,32,16.30%,38.20%,56.00%,70.90%,109.4,5.00%,3648,4,3648s4
2015,Jeff Mathis,MIA,103,2,0,23.30%,6.80%,0.186,0.129,7.10%,39.40%,32,14.80%,32.10%,49.10%,69.80%,108.8,1.40%,3448,9,3448s9
2015,Taylor Featherston,LAA,169,2,4,27.20%,4.10%,0.215,0.084,5.60%,34.30%,26,10.70%,38.40%,47.30%,77.40%,107.1,1.80%,12590,1,12590s1
2015,Austin Hedges,SDP,152,3,0,25.00%,5.30%,0.202,0.08,8.10%,36.30%,26,13.80%,37.70%,52.20%,73.30%,108.3,1.00%,12976,1,12976s1
2015,Luis Sardinas,MIL,105,0,0,23.80%,5.70%,0.26,0.021,0.00%,24.70%,19,9.10%,41.40%,51.00%,82.00%,97.7,0.00%,13153,2,13153s2
2015,Chris Taylor,SEA,102,0,3,30.40%,5.90%,0.254,0.053,0.00%,43.50%,23,13.30%,22.80%,45.30%,70.60%,103.7,1.50%,13757,2,13757s2
2015,Sandy Leon,BOS,128,0,0,21.90%,5.50%,0.244,0.018,0.00%,36.50%,15,6.80%,29.00%,44.00%,84.50%,104.9,1.10%,5273,1,5273s1
2015,Kristopher Negron,CIN,107,0,2,21.50%,8.40%,0.186,0.022,0.00%,30.90%,15,11.60%,27.10%,47.80%,75.70%,105,1.40%,5306,2,5306s2
2015,Jesus Sucre,SEA,142,1,0,14.80%,4.20%,0.181,0.071,2.60%,36.20%,15,5.30%,26.00%,42.20%,87.30%,106,0.00%,5942,1,5942s1
2015,Pete Kozma,STL,111,0,3,18.90%,9.00%,0.192,0,0.00%,54.70%,8,6.80%,23.60%,43.60%,84.20%,100.6,0.00%,2539,2,2539s2
2016,Gary Sanchez,NYY,229,20,1,24.90%,10.50%,0.317,0.358,40.00%,34.20%,170,13.00%,33.20%,45.10%,71.00%,113.1,16.40%,11442,1,11442s1
2016,David Ortiz,BOS,626,38,2,13.70%,12.80%,0.312,0.305,18.40%,45.10%,163,7.70%,29.10%,44.40%,82.30%,113.4,13.50%,745,11,745s11
2016,Mike Trout,LAA,681,29,30,20.10%,17.00%,0.371,0.235,19.00%,36.70%,170,7.10%,23.00%,38.80%,81.40%,117.1,13.40%,10155,6,10155s6
2016,Joey Votto,CIN,677,29,8,17.70%,16.00%,0.366,0.225,22.00%,29.70%,158,7.10%,20.80%,42.20%,82.90%,109,8.30%,4314,9,4314s9
2016,Daniel Murphy,WSN,582,25,5,9.80%,6.00%,0.348,0.249,12.40%,41.90%,154,5.10%,33.40%,46.80%,88.80%,113.5,8.30%,4316,8,4316s8
2016,Josh Donaldson,TOR,700,37,7,17.00%,15.60%,0.3,0.265,19.80%,40.60%,157,9.70%,24.60%,42.00%,76.70%,114.1,11.20%,5038,5,5038s5
2016,Freddie Freeman,ATL,693,34,6,24.70%,12.80%,0.37,0.267,19.90%,40.50%,152,14.10%,32.40%,52.60%,72.50%,114.6,13.00%,5361,6,5361s6
2016,Miguel Cabrera,DET,679,38,0,17.10%,11.00%,0.336,0.247,22.10%,35.50%,153,10.20%,32.90%,49.50%,79.10%,114.3,14.90%,1744,11,1744s11
2016,Kris Bryant,CHC,699,39,8,22.00%,10.70%,0.332,0.262,18.80%,45.80%,148,13.00%,30.80%,48.80%,73.30%,112.6,11.70%,15429,2,15429s2
2016,Trea Turner,WSN,324,13,33,18.20%,4.30%,0.388,0.225,16.70%,31.70%,146,10.60%,32.60%,47.20%,77.50%,113.5,6.40%,16252,1,16252s1
2016,Charlie Blackmon,COL,641,29,17,15.90%,6.70%,0.35,0.228,16.20%,37.80%,132,7.20%,34.00%,46.90%,84.70%,112.7,6.20%,7859,6,7859s6
2016,DJ LeMahieu,COL,635,11,11,12.60%,10.40%,0.388,0.147,10.20%,22.80%,130,4.10%,23.90%,41.90%,90.20%,111.9,4.10%,9874,5,9874s5
2016,Anthony Rizzo,CHC,676,32,3,16.00%,10.90%,0.309,0.252,16.20%,41.30%,145,8.10%,32.20%,45.20%,82.00%,113.5,8.80%,3473,6,3473s6
2016,Jose Altuve,HOU,717,24,30,9.80%,8.40%,0.347,0.194,13.00%,32.20%,152,6.70%,32.70%,49.10%,86.10%,109,6.20%,5417,6,5417s6
2016,Nolan Arenado,COL,696,41,2,14.80%,9.80%,0.293,0.275,16.80%,46.70%,126,8.50%,34.10%,48.80%,82.30%,111.2,8.20%,9777,4,9777s4
2016,J.D. Martinez,DET,517,22,1,24.80%,9.50%,0.378,0.228,18.00%,36.20%,143,14.00%,33.20%,52.50%,73.20%,114.7,12.20%,6184,6,6184s6
2016,Nelson Cruz,SEA,667,43,2,23.80%,9.30%,0.32,0.268,26.20%,37.50%,148,13.20%,30.50%,47.80%,72.20%,116.3,15.80%,2434,11,2434s11
2016,Paul Goldschmidt,ARI,705,24,32,21.30%,15.60%,0.358,0.192,19.00%,28.80%,133,7.90%,23.00%,39.00%,79.40%,112,7.10%,9218,6,9218s6
2016,Trevor Story,COL,415,27,8,31.30%,8.40%,0.343,0.296,23.70%,47.10%,122,12.50%,27.90%,46.20%,72.90%,112.3,13.50%,12564,1,12564s1
2016,Mookie Betts,BOS,730,31,26,11.00%,6.70%,0.322,0.216,13.20%,39.40%,136,5.20%,25.50%,41.20%,87.30%,114.7,4.70%,13611,3,13611s3
2016,Ryan Braun,MIL,564,30,16,17.40%,8.20%,0.326,0.233,28.80%,25.10%,134,9.90%,36.20%,51.80%,80.60%,114.7,8.20%,3410,10,3410s10
2016,Matt Joyce,PIT,293,13,1,22.90%,20.10%,0.285,0.221,22.40%,35.60%,136,11.40%,18.10%,38.20%,69.80%,108.4,9.10%,3353,8,3353s8
2016,Matt Carpenter,STL,566,21,0,19.10%,14.30%,0.307,0.235,13.30%,43.20%,136,6.70%,22.60%,38.60%,82.60%,111.1,10.50%,8090,5,8090s5
2016,Tyler Naquin,CLE,365,14,6,30.70%,9.90%,0.411,0.218,22.20%,30.10%,133,14.20%,36.00%,51.20%,72.00%,112.7,7.50%,13359,1,13359s1
2016,Brandon Belt,SFG,655,17,0,22.60%,15.90%,0.346,0.199,9.30%,46.00%,136,11.20%,25.50%,47.50%,76.20%,106.1,10.80%,10264,6,10264s6
2016,Edwin Encarnacion,TOR,702,42,2,19.70%,12.40%,0.27,0.266,21.50%,41.40%,136,9.40%,23.80%,42.60%,77.90%,112.8,11.20%,2151,11,2151s11
2016,Corey Seager,LAD,687,26,3,19.40%,7.90%,0.355,0.204,17.90%,29.30%,136,11.30%,32.20%,52.90%,78.60%,112.7,7.70%,13624,2,13624s2
2016,Adrian Beltre,TEX,640,32,1,10.30%,7.50%,0.293,0.221,14.60%,42.10%,127,7.10%,36.40%,49.20%,85.50%,109.9,7.90%,639,11,639s11
2016,Jean Segura,ARI,694,20,33,14.60%,5.60%,0.353,0.181,13.50%,27.80%,126,7.00%,31.10%,46.50%,84.80%,110,5.50%,5933,5,5933s5
2016,Steve Pearce,- - -,302,13,0,17.90%,11.30%,0.318,0.205,16.30%,37.90%,136,10.40%,24.90%,45.20%,76.70%,112.5,8.50%,9957,8,9957s8
2016,Robinson Cano,SEA,715,39,0,14.00%,6.60%,0.299,0.235,19.30%,36.10%,139,8.20%,37.30%,51.40%,83.80%,113.4,6.60%,3269,11,3269s11
2016,Brian Dozier,MIN,691,42,18,20.00%,8.80%,0.28,0.278,18.40%,47.70%,132,9.10%,29.10%,43.80%,79.00%,107.7,8.10%,9810,5,9810s5
2016,Carlos Santana,CLE,688,34,5,14.40%,14.40%,0.258,0.239,16.90%,41.20%,130,7.20%,19.80%,39.10%,81.70%,111.2,9.00%,2396,7,2396s7
2016,Aledmys Diaz,STL,460,17,4,13.00%,8.90%,0.312,0.21,12.60%,38.90%,132,7.40%,28.10%,45.10%,83.40%,112.2,4.30%,15937,1,15937s1
2016,Yoenis Cespedes,NYM,543,31,3,19.90%,9.40%,0.298,0.251,19.90%,41.40%,136,10.20%,34.50%,47.60%,78.30%,114.6,9.50%,13110,5,13110s5
2016,Jung Ho Kang,PIT,370,21,3,21.40%,9.70%,0.273,0.258,23.30%,37.30%,132,9.10%,25.00%,40.70%,77.70%,110.9,8.30%,17182,2,17182s2
2016,Christian Yelich,MIA,659,21,9,20.90%,10.90%,0.356,0.185,23.60%,20.00%,134,9.20%,22.90%,40.50%,77.30%,113.6,9.20%,11477,4,11477s4
2016,Hanley Ramirez,BOS,620,30,9,19.40%,9.70%,0.315,0.219,21.10%,32.90%,127,10.30%,30.40%,46.80%,77.80%,114.9,8.30%,8001,11,8001s11
2016,Dexter Fowler,CHC,551,13,13,22.50%,14.30%,0.35,0.171,11.00%,35.50%,129,8.00%,19.40%,39.00%,79.40%,109.6,5.30%,4062,8,4062s8
2016,David Dahl,COL,237,7,5,24.90%,6.30%,0.404,0.185,13.00%,33.10%,113,14.90%,35.60%,52.90%,71.90%,106.1,4.90%,13744,1,13744s1
2016,Manny Machado,BAL,696,37,0,17.20%,6.90%,0.309,0.239,16.50%,42.70%,131,10.00%,32.30%,49.70%,79.70%,116.8,9.00%,11493,5,11493s5
2016,Andrew Toles,LAD,115,3,1,21.70%,7.00%,0.385,0.19,12.50%,29.60%,131,14.20%,38.70%,56.30%,74.30%,109.2,8.60%,13414,1,13414s1
2016,Ryon Healy,OAK,283,13,0,21.20%,4.20%,0.352,0.219,16.00%,38.80%,132,9.40%,34.50%,44.60%,78.90%,111.6,9.00%,15447,1,15447s1
2016,Chris Young,BOS,227,9,4,22.00%,9.30%,0.326,0.222,11.80%,49.70%,125,8.80%,22.90%,41.90%,79.10%,110.8,4.60%,3882,10,3882s10
2016,Sean Rodriguez,PIT,342,18,2,29.80%,9.60%,0.344,0.24,25.00%,35.80%,128,15.80%,28.30%,47.70%,66.70%,111.3,11.40%,6589,8,6589s8
2016,Robbie Grossman,MIN,389,11,2,24.70%,14.10%,0.364,0.163,12.80%,36.90%,127,8.50%,20.50%,37.60%,77.30%,108.6,5.10%,5254,3,5254s3
2016,Kyle Seager,SEA,676,30,3,16.00%,10.20%,0.295,0.221,14.60%,42.00%,134,7.30%,26.90%,42.50%,82.60%,109.2,8.40%,9785,6,9785s6
2016,Willson Contreras,CHC,283,12,2,23.70%,9.20%,0.339,0.206,23.50%,27.70%,126,13.90%,34.90%,47.40%,70.70%,113.7,8.10%,11609,1,11609s1
2016,Ryan Schimpf,SDP,330,20,1,31.80%,12.70%,0.26,0.315,17.70%,64.90%,128,11.30%,25.50%,43.30%,73.60%,109.4,14.90%,9953,1,9953s1
2016,Sandy Leon,BOS,283,7,0,23.30%,8.10%,0.392,0.167,12.10%,31.20%,124,7.60%,32.60%,43.50%,82.40%,109.3,4.20%,5273,2,5273s2
2016,Stephen Drew,WSN,165,8,0,18.80%,9.70%,0.278,0.259,14.80%,46.60%,123,6.90%,24.90%,42.30%,83.80%,106.4,5.20%,4251,11,4251s11
2016,Jonathan Lucroy,- - -,544,24,5,18.40%,8.60%,0.322,0.208,15.80%,38.70%,123,7.80%,30.00%,43.10%,81.80%,110.9,6.90%,7870,7,7870s7
2016,Wilson Ramos,WSN,523,22,0,15.10%,6.70%,0.327,0.189,21.40%,25.30%,123,9.00%,30.20%,50.30%,81.90%,111.5,6.60%,1433,5,1433s5
2016,Carlos Gonzalez,COL,632,25,2,20.40%,7.30%,0.346,0.207,16.90%,32.50%,110,14.70%,36.40%,51.60%,71.40%,118,8.30%,7287,9,7287s9
2016,Anthony Recker,ATL,112,2,1,19.60%,14.30%,0.343,0.156,6.10%,47.80%,125,9.10%,22.70%,36.40%,74.90%,108.3,12.50%,4063,3,4063s3
2016,Ben Zobrist,CHC,631,18,6,13.00%,15.20%,0.29,0.174,13.40%,30.50%,124,4.10%,20.50%,35.50%,88.30%,110.4,4.00%,7435,11,7435s11
