idlevel,Name,Org,Age,Level,PA,wRC+,K%,ISO,SwStr%,BB%,OPS,BABIP,AVG,OBP,SLG,HR/FB,HR,2B,3B,SB,CS,FB%,GB%,LD%,Date
sa857232-AAA,Brett Sullivan,SDP,28,AAA,109,97.49339667661262,0.1559633,0.15789474,0.05528846,0.10091743,0.7802028,0.2987013,0.27368421,0.34862385,0.43157895,0.11111111,3,4,1,0,0,0.34615385,0.29487179,0.35897436,2022-05-26
sa857840-AAA,Kyle Holder,COL,28,AAA,88,69.86675286389368,0.25,0.06493506,0.12280702,0.10227273,0.64123376,0.32727273,0.24675325,0.32954545,0.31168831,0.1,1,2,0,0,1,0.17857143,0.53571429,0.28571429,2022-05-26
sa858802-AAA,Donnie Dewees,CHC,28,AAA,45,104.68698567699349,0.2,0.14285714,0.1483871,0.06666667,0.76190476,0.34375,0.28571429,0.33333333,0.42857143,0.07142857,1,1,1,4,0,0.4375,0.375,0.1875,2022-05-26
sa858829-AAA,Mitchell Tolman,CLE,28,AAA,153,166.9699513449406,0.16993464,0.2295082,0.09741248,0.16993464,0.99288894,0.36956522,0.31967213,0.44370861,0.54918033,0.2,5,11,1,2,1,0.26595745,0.4787234,0.25531915,2022-05-26
sa872542-AAA,Leonardo Rivas,CIN,24,AAA,14,104.01889901381966,0.21428571,0.07692307,0.08888889,0.07142857,0.74175824,0.4,0.30769231,0.35714286,0.38461538,0.0,0,1,0,0,0,0.5,0.3,0.2,2022-05-26
sa872782-AAA,Oscar Gonzalez,CLE,24,AAA,182,109.75368299343825,0.14285714,0.22413793,0.16903633,0.03296703,0.81343944,0.28571429,0.2816092,0.30769231,0.50574713,0.18,9,8,2,0,0,0.34246575,0.45890411,0.19863014,2022-05-26
sa872783-AAA,Cristopher Cespedes,BAL,24,AAA,9,3.3529872779342744,0.44444444,0.0,0.17073171,0.11111111,0.34722222,0.25,0.125,0.22222222,0.125,0.0,0,0,0,0,0,0.0,1.0,0.0,2022-05-26
sa872850-AAA,Lorenzo Cedrola,CIN,24,AAA,171,90.90453272339673,0.15789474,0.11042945,0.11934901,0.02923977,0.70842751,0.32330827,0.28220859,0.31578947,0.39263804,0.06521739,3,7,1,3,4,0.35384615,0.40769231,0.23846154,2022-05-26
sa872875-AAA,Jose Colina,NYM,24,AAA,7,36.89692822819923,0.42857143,0.0,0.24137931,0.14285714,0.45238096,0.33333333,0.16666667,0.28571429,0.16666667,0.0,0,0,0,0,0,0.33333333,0.0,0.66666667,2022-05-26
sa873268-AAA,Trenton Brooks,CLE,26,AAA,46,105.87797393310066,0.15217391,0.08333334,0.09550562,0.19565217,0.69685991,0.25,0.22222222,0.39130435,0.30555556,0.07692308,1,0,0,1,0,0.46428571,0.42857143,0.10714286,2022-05-26
sa873282-AAA,Nate Mondou,OAK,27,AAA,97,122.97111537843624,0.20618557,0.12195122,0.07435897,0.09278351,0.8392004,0.40322581,0.30487805,0.41237113,0.42682927,0.0,0,6,2,0,1,0.32258065,0.38709677,0.29032258,2022-05-26
sa873599-AAA,Stevie Berman,TOR,27,AAA,43,102.37404095245029,0.20930233,0.17647059,0.0755814,0.13953488,0.73119015,0.24,0.20588235,0.34883721,0.38235294,0.125,1,3,0,0,0,0.30769231,0.46153846,0.23076923,2022-05-26
sa873599-AAA,Stevie Berman,MIN,27,AAA,4,3.060026451959923,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0.66666667,0.33333333,0.0,2022-05-26
sa873690-AAA,Weston Wilson,MIL,27,AAA,143,101.23505023287302,0.28671329,0.14516129,0.11092985,0.12587413,0.72975411,0.32911392,0.24193548,0.34265734,0.38709677,0.13333333,4,6,0,5,0,0.375,0.3875,0.2375,2022-05-26
sa873706-AAA,David MacKinnon,LAA,27,AAA,153,150.55248808076007,0.1503268,0.31451613,0.07680251,0.15686275,1.03273245,0.29473684,0.30645161,0.41176471,0.62096774,0.23809524,10,7,1,1,1,0.41176471,0.38235294,0.20588235,2022-05-26
sa873960-AAA,Ryan Noda,LAD,26,AAA,162,115.49574061630813,0.2654321,0.18045113,0.12227074,0.16666667,0.82497912,0.33333333,0.2556391,0.38888889,0.43609023,0.18181818,6,6,0,6,1,0.37078652,0.40449438,0.2247191,2022-05-26
sa873982-AAA,Nick Banks,WSN,27,AAA,81,157.5486976075998,0.22222222,0.21052631,0.17857143,0.04938272,0.9608512,0.42592593,0.35526316,0.39506173,0.56578947,0.23529412,4,4,0,3,0,0.29310345,0.44827586,0.25862069,2022-05-26
sa873984-AAA,C.J. Chatham,ARI,27,AAA,12,-22.990666804925223,0.25,0.0,0.2,0.0,0.33333334,0.22222222,0.16666667,0.16666667,0.16666667,0.0,0,0,0,0,0,0.22222222,0.55555556,0.22222222,2022-05-26
sa873988-AAA,Camden Duzenack,ARI,27,AAA,99,107.35452764561424,0.25252525,0.21739131,0.14088398,0.05050505,0.8442029,0.34920635,0.29347826,0.33333333,0.51086957,0.17241379,5,5,0,3,2,0.42647059,0.32352941,0.25,2022-05-26
sa873990-AAA,Vince Fernandez,OAK,26,AAA,76,94.93756801100142,0.38157895,0.20895522,0.18088737,0.09210526,0.77670856,0.38888889,0.23880597,0.32894737,0.44776119,0.13333333,2,4,2,0,0,0.40540541,0.2972973,0.2972973,2022-05-26
sa874244-AAA,Garrett Whitley,MIL,25,AAA,51,93.41489552110748,0.37254902,0.04761905,0.12135922,0.15686275,0.65826331,0.43478261,0.23809524,0.37254902,0.28571429,0.0,0,2,0,3,0,0.36363636,0.36363636,0.27272727,2022-05-26
sa875089-AAA,Brendon Davis,DET,24,AAA,14,138.85871604435047,0.21428571,0.08333334,0.16666667,0.07142857,0.8452381,0.44444444,0.33333333,0.42857143,0.41666667,0.0,0,1,0,0,1,0.33333333,0.44444444,0.22222222,2022-05-26
sa875089-AAA,Brendon Davis,LAA,24,AAA,159,97.65838565687702,0.19496855,0.22058823,0.12724014,0.11320755,0.79656862,0.26470588,0.24264706,0.33333333,0.46323529,0.12,6,10,1,2,2,0.46296296,0.37037037,0.16666667,2022-05-26
sa875201-AAA,Donny Sands,PHI,26,AAA,103,159.8775420428508,0.17475728,0.12820513,0.06108597,0.22330097,0.93726662,0.4,0.33333333,0.47572816,0.46153846,0.08333333,2,4,0,1,0,0.39344262,0.44262295,0.16393443,2022-05-26
sa875215-AAA,Nathan Lukes,TOR,27,AAA,171,114.65405490051052,0.16374269,0.10526315,0.07727975,0.09356725,0.78874269,0.368,0.30921053,0.37426901,0.41447368,0.03125,1,13,0,9,1,0.256,0.464,0.28,2022-05-26
sa875231-AAA,Gabriel Cancel,KCR,25,AAA,125,74.89133745534915,0.336,0.10434783,0.1779661,0.056,0.65252174,0.37837838,0.25217391,0.296,0.35652174,0.03448276,1,9,0,1,1,0.39189189,0.33783784,0.27027027,2022-05-26
sa875626-AAA,Max McDowell,NYY,28,AAA,92,49.68846146629703,0.25,0.05882353,0.09039548,0.05434783,0.54232737,0.29032258,0.21176471,0.27173913,0.27058824,0.0,0,5,0,1,0,0.4516129,0.33870968,0.20967742,2022-05-26
sa875808-AAA,Jonathan Morales,COL,27,AAA,78,98.78817563620667,0.20512821,0.06060606,0.08741259,0.11538462,0.74825174,0.38461538,0.3030303,0.38461538,0.36363636,0.0,0,4,0,0,0,0.25490196,0.39215686,0.35294118,2022-05-26
sa876187-AAA,Ford Proctor,TBR,25,AAA,147,86.38324925063394,0.32653061,0.096,0.1637931,0.1292517,0.66361644,0.34666667,0.232,0.33561644,0.328,0.15,3,3,0,1,2,0.25641026,0.52564103,0.21794872,2022-05-26
sa876363-AAA,Dalton Kelly,OAK,27,AAA,124,68.30088640891012,0.31451613,0.13333333,0.11918063,0.14516129,0.63832565,0.26984127,0.19047619,0.31451613,0.32380952,0.13043478,3,3,1,4,2,0.35384615,0.44615385,0.2,2022-05-26
sa876814-AAA,Nash Knight,TEX,29,AAA,41,187.7694941582492,0.12195122,0.20689655,0.06557377,0.26829268,1.08830951,0.39130435,0.34482759,0.53658537,0.55172414,0.14285714,1,3,0,0,1,0.29166667,0.375,0.33333333,2022-05-26
sa877338-AAA,Carlos Sepulveda,CHC,25,AAA,9,3.3529872779342744,0.22222222,0.0,0.12820513,0.11111111,0.34722222,0.16666667,0.125,0.22222222,0.125,0.0,0,0,0,1,0,0.33333333,0.5,0.16666667,2022-05-26
sa877497-AAA,Arquimedes Gamboa,SFG,24,AAA,130,83.83299545334837,0.26153846,0.0733945,0.12274368,0.15384615,0.67346507,0.33783784,0.23853211,0.36153846,0.31192661,0.04347826,1,3,1,3,0,0.31081081,0.5,0.18918919,2022-05-26
sa881025-AAA,Dermis Garcia,OAK,24,AAA,101,116.17249702637116,0.26732673,0.2183908,0.1707989,0.11881188,0.8605895,0.35087719,0.27586207,0.36633663,0.49425287,0.21052632,4,7,0,2,1,0.31147541,0.3442623,0.3442623,2022-05-26
sa881850-AAA,Ronaldo Hernandez,BOS,24,AAA,100,30.95010770844262,0.32,0.12631579,0.21680217,0.03,0.50934479,0.24590164,0.17894737,0.20408163,0.30526316,0.08695652,2,6,0,0,0,0.37096774,0.46774194,0.16129032,2022-05-26
sa912848-AAA,Yusniel Diaz,BAL,25,AAA,59,149.20449541410926,0.16949153,0.18367347,0.09292035,0.15254237,0.93393289,0.36842105,0.32653061,0.42372881,0.51020408,0.14285714,2,3,0,3,0,0.35,0.55,0.1,2022-05-26
sa913274-AAA,Corey Julks,HOU,26,AAA,163,87.81342756024382,0.23312883,0.21710526,0.11370717,0.06134969,0.76771876,0.28301887,0.25,0.3006135,0.46710526,0.22222222,8,7,1,4,1,0.31858407,0.45132743,0.2300885,2022-05-26
sa913279-AAA,Armando Alvarez,NYY,27,AAA,54,64.40202055271358,0.24074074,0.24,0.11560694,0.03703704,0.66222222,0.19444444,0.2,0.22222222,0.44,0.1875,3,3,0,1,0,0.41025641,0.35897436,0.23076923,2022-05-26
sa913343-AAA,Alex Call,CLE,27,AAA,122,133.72452403131007,0.18852459,0.18367347,0.074,0.13934426,0.85587788,0.32432432,0.2755102,0.39669421,0.45918367,0.08823529,3,7,1,2,0,0.45333333,0.29333333,0.25333333,2022-05-26
sa914242-AAA,Omar Estevez,LAD,24,AAA,72,34.48336185383135,0.19444444,0.08955224,0.12297735,0.06944444,0.53358209,0.24528302,0.19402985,0.25,0.28358209,0.0,0,6,0,0,0,0.43396226,0.37735849,0.18867925,2022-05-26
sa915575-AAA,Devin Hairston,MIA,26,AAA,32,135.38849689257293,0.34375,0.22222222,0.15238095,0.125,0.89351852,0.4375,0.2962963,0.375,0.51851852,0.2,1,3,0,0,1,0.29411765,0.47058824,0.23529412,2022-05-26
sa915611-AAA,Brett Cumberland,BAL,27,AAA,66,125.37995910639576,0.3030303,0.18965517,0.13438735,0.07575758,0.8291536,0.37142857,0.27586207,0.36363636,0.46551724,0.25,3,2,0,0,0,0.34285714,0.42857143,0.22857143,2022-05-26
sa915614-AAA,Colby Fitch,LAA,26,AAA,33,180.07018701023475,0.33333333,0.34615384,0.21359223,0.03030303,1.14685314,0.5,0.34615385,0.45454545,0.69230769,0.4,2,1,1,0,0,0.3125,0.375,0.3125,2022-05-26
sa915652-AAA,Sean Bouchard,COL,26,AAA,86,135.4768128605245,0.23255814,0.24324324,0.12727273,0.12790698,0.93588938,0.36,0.2972973,0.39534884,0.54054054,0.22222222,4,2,2,3,1,0.33333333,0.40740741,0.25925926,2022-05-26
sa915654-AAA,Donovan Casey,WSN,26,AAA,120,82.93603440711391,0.35,0.21296297,0.17303371,0.075,0.69397759,0.29032258,0.2037037,0.27731092,0.41666667,0.15384615,4,5,3,4,1,0.41269841,0.33333333,0.25396825,2022-05-26
sa915707-AAA,Kevin Merrell,MIN,26,AAA,42,109.98700497685644,0.14285714,0.23076923,0.11688312,0.07142857,0.7967033,0.23333333,0.25641026,0.30952381,0.48717949,0.27272727,3,0,0,0,1,0.33333333,0.51515152,0.15151515,2022-05-26
sa915708-AAA,Dane Myers,DET,26,AAA,42,62.9249891817872,0.33333333,0.07692308,0.13548387,0.02380952,0.5934066,0.36,0.23076923,0.28571429,0.30769231,0.0,0,3,0,1,1,0.36,0.56,0.08,2022-05-26
sa915838-AAA,Cole Freeman,WSN,27,AAA,50,96.5848798821686,0.08,0.2173913,0.07692308,0.02,0.76397516,0.26190476,0.26086957,0.28571429,0.47826087,0.07142857,1,5,1,3,1,0.33333333,0.4047619,0.26190476,2022-05-26
sa916844-AAA,Ricardo Genoves,SFG,23,AAA,113,84.62628615289398,0.27433628,0.12,0.15929204,0.09734513,0.71628319,0.35294118,0.26,0.33628319,0.38,0.07407407,2,6,0,0,0,0.38571429,0.38571429,0.22857143,2022-05-26
sa916954-AAA,Oswaldo Cabrera,NYY,23,AAA,95,57.87010485921545,0.32631579,0.15116279,0.16966581,0.08421053,0.59252845,0.27777778,0.18604651,0.25531915,0.3372093,0.05,1,8,1,2,1,0.36363636,0.43636364,0.2,2022-05-26
sa917025-AAA,Cristian Perez,NYY,23,AAA,9,3.3529872779342744,0.44444444,0.0,0.09090909,0.11111111,0.34722222,0.25,0.125,0.22222222,0.125,0.0,0,0,0,1,0,0.25,0.75,0.0,2022-05-26
sa917054-AAA,Carlos Reina,LAA,23,AAA,8,-60.17672211290266,0.5,0.0,0.13953488,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,2022-05-26
sa917055-AAA,Miguel Hernandez,CIN,23,AAA,46,57.14355483542769,0.2173913,0.07142858,0.17419355,0.08695652,0.56832299,0.25806452,0.21428571,0.2826087,0.28571429,0.07142857,1,0,0,0,0,0.4375,0.40625,0.15625,2022-05-26
sa917075-AAA,Yeison Coca,MIL,23,AAA,0,-100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,,,2022-05-26
sa917140-AAA,Eguy Rosario,SDP,22,AAA,179,66.67943516201642,0.24022346,0.10759494,0.13868613,0.09497207,0.6444318,0.2920354,0.2278481,0.30898876,0.33544304,0.07317073,3,6,1,4,5,0.36283186,0.44247788,0.19469027,2022-05-26
sa917141-AAA,Kelvin Melean,SDP,23,AAA,44,22.085048184159003,0.22727273,0.025,0.10055866,0.06818182,0.475,0.25806452,0.2,0.25,0.225,0.0,0,1,0,0,0,0.24137931,0.48275862,0.27586207,2022-05-26
sa917150-AAA,Jonathan Willems,CIN,23,AAA,5,49.94121616499977,0.4,0.2,0.3125,0.0,0.6,0.33333333,0.2,0.2,0.4,0.0,0,1,0,0,0,0.33333333,0.33333333,0.33333333,2022-05-26
sa917292-AAA,Ronaldo Urdaneta,HOU,23,AAA,12,102.18379073920806,0.25,0.0,0.12,0.16666667,0.71666667,0.42857143,0.3,0.41666667,0.3,0.0,0,0,0,2,0,0.14285714,0.28571429,0.57142857,2022-05-26
sa917319-AAA,Carlos Rincon,NYM,24,AAA,78,80.55074142676216,0.30769231,0.12162162,0.18055556,0.03846154,0.67325017,0.35416667,0.25675676,0.29487179,0.37837838,0.11764706,2,3,0,0,1,0.34693878,0.53061224,0.12244898,2022-05-26
sa917339-AAA,Jose Fermin,CLE,23,AAA,144,108.67276554188985,0.16666667,0.16101695,0.06565657,0.15277778,0.74898544,0.24719101,0.22881356,0.35915493,0.38983051,0.16666667,5,4,0,7,1,0.32608696,0.4673913,0.20652174,2022-05-26
sa917824-AAA,Juan Fernandez,SDP,23,AAA,14,152.38842587761886,0.21428571,0.0,0.09090909,0.14285714,0.91666667,0.55555556,0.41666667,0.5,0.41666667,0.0,0,0,0,0,0,0.22222222,0.55555556,0.22222222,2022-05-26
sa917927-AAA,Will Benson,CLE,24,AAA,163,122.71649007489206,0.26380368,0.18181818,0.10329341,0.1595092,0.80695847,0.31325301,0.24242424,0.38271605,0.42424242,0.15789474,6,6,0,10,1,0.43181818,0.39772727,0.17045455,2022-05-26
sa917932-AAA,Blake Rutherford,CHW,25,AAA,136,98.63289505691716,0.20588235,0.171875,0.14486922,0.05147059,0.74632353,0.30526316,0.265625,0.30882353,0.4375,0.18518519,5,7,0,0,2,0.2755102,0.51020408,0.21428571,2022-05-26
sa918012-AAA,Conner Capel,STL,25,AAA,142,90.78488522982045,0.18309859,0.16176471,0.08719852,0.04225352,0.72224524,0.30188679,0.26470588,0.29577465,0.42647059,0.0952381,4,6,2,9,2,0.40384615,0.42307692,0.17307692,2022-05-26
sa918049-AAA,Michael Cruz,LAA,26,AAA,1,660.4143639463983,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0,1,0,0,0,0.0,0.0,1.0,2022-05-26
sa918173-AAA,Freddy Fermin,KCR,27,AAA,94,77.27553390193059,0.18085106,0.13095238,0.08169014,0.08510638,0.6550152,0.25757576,0.22619048,0.29787234,0.35714286,0.05714286,2,5,0,0,0,0.52238806,0.28358209,0.19402985,2022-05-26
sa918192-AAA,Samad Taylor,TOR,23,AAA,161,120.1656120559782,0.2173913,0.17142857,0.10549777,0.10559006,0.81645963,0.33663366,0.27857143,0.36645963,0.45,0.11363636,5,5,2,18,3,0.41904762,0.45714286,0.12380952,2022-05-26
sa918279-AAA,Brady Policelli,DET,27,AAA,23,120.45624984122963,0.26086957,0.26315789,0.14285714,0.13043478,0.8215103,0.25,0.21052632,0.34782609,0.47368421,0.16666667,1,0,1,0,1,0.46153846,0.46153846,0.07692308,2022-05-26
sa918293-AAA,Darick Hall,PHI,26,AAA,194,145.48033983634946,0.19072165,0.31609195,0.12022631,0.09278351,0.94246948,0.27642276,0.27586207,0.35051546,0.59195402,0.2745098,14,13,0,3,0,0.375,0.48529412,0.13970588,2022-05-26
sa918318-AAA,Miles Mastrobuoni,TBR,26,AAA,170,126.15380693446548,0.20588235,0.13513513,0.06122449,0.12941176,0.82066772,0.37272727,0.2972973,0.38823529,0.43243243,0.08823529,3,9,1,6,2,0.30357143,0.4375,0.25892857,2022-05-26
sa918418-AAA,Jim Haley,TBR,27,AAA,125,107.85415717888904,0.336,0.23853211,0.17409766,0.112,0.7787156,0.28333333,0.22018349,0.32,0.4587156,0.28,7,3,1,3,0,0.37878788,0.43939394,0.18181818,2022-05-26
sa918444-AAA,Evan Alexander,NYY,24,AAA,32,54.54896022902064,0.34375,0.03846154,0.07913669,0.1875,0.50480769,0.26666667,0.15384615,0.3125,0.19230769,0.0,0,1,0,5,1,0.2,0.66666667,0.13333333,2022-05-26
sa918457-AAA,Taylor Kohlwey,SDP,27,AAA,188,125.89118746782104,0.15957447,0.14649682,0.07008086,0.15425532,0.86712292,0.36,0.30573248,0.41489362,0.4522293,0.08333333,3,12,1,3,1,0.28571429,0.4047619,0.30952381,2022-05-26
sa918471-AAA,Chuckie Robinson,CIN,27,AAA,19,40.32963557998885,0.36842105,0.05882353,0.15384615,0.10526316,0.49845201,0.3,0.17647059,0.26315789,0.23529412,0.0,0,1,0,0,0,0.1,0.6,0.3,2022-05-26
sa918769-AAA,Bret Boswell,COL,27,AAA,43,98.45829946046138,0.25581395,0.14285714,0.11797753,0.18604651,0.74352159,0.30434783,0.22857143,0.37209302,0.37142857,0.11111111,1,2,0,1,0,0.375,0.375,0.25,2022-05-26
sa918888-AAA,Zach Davis,CHC,28,AAA,60,45.99999695221537,0.2,0.04081632,0.11688312,0.1,0.49221722,0.21052632,0.16326531,0.28813559,0.20408163,0.0,0,2,0,8,0,0.25714286,0.6,0.14285714,2022-05-26
sa918963-AAA,Chavez Young,TOR,24,AAA,7,-30.02354748605965,0.28571429,0.0,0.09090909,0.0,0.30952381,0.2,0.16666667,0.14285714,0.16666667,0.0,0,0,0,0,0,0.4,0.6,0.0,2022-05-26
sa919293-AAA,Jonathan Aranda,TBR,24,AAA,187,139.30077963986466,0.20855615,0.15432099,0.07534247,0.09625668,0.882551,0.40163934,0.32716049,0.40106952,0.48148148,0.11428571,4,11,1,1,0,0.28225806,0.48387097,0.23387097,2022-05-26
sa920278-AAA,Yariel Gonzalez,ATL,28,AAA,45,-22.726139141354743,0.24444444,0.02439024,0.11560694,0.04444444,0.30189702,0.15625,0.12195122,0.15555556,0.14634146,0.0,0,1,0,0,0,0.53125,0.3125,0.15625,2022-05-26
sa922180-AAA,Alfredo Rodriguez,WSN,28,AAA,33,50.9831596685332,0.24242424,0.0967742,0.1559633,0.03030303,0.57258065,0.30434783,0.22580645,0.25,0.32258065,0.0,0,3,0,0,0,0.40909091,0.31818182,0.27272727,2022-05-26
sa943817-AAA,Jerar Encarnacion,MIA,24,AAA,32,159.1039254135264,0.34375,0.3548387,0.2,0.03125,1.02116935,0.41176471,0.32258065,0.34375,0.67741935,0.42857143,3,2,0,0,0,0.35,0.6,0.05,2022-05-26
